,time,measurement,value
462,1641920655.3478942,control_command,"[0.08484572917222977, 1.0418611764907837]"
463,1641920655.3478942,V,5.94930362701416
464,1641920655.442925,state_est_mean,"[-1.662424087524414, -0.02335323393344879, 0.010034188628196716]"
465,1641920655.442925,state_est_cov,"[[5.305722152115777e-05, 6.59605284454301e-05, 9.169384429696947e-05], [6.59605284454301e-05, 0.00015419548435602337, 0.0002120843273587525], [9.169384429696947e-05, 0.00021208431280683726, 0.0027275150641798973]]"
466,1641920655.442925,control_command,"[0.08613643795251846, 0.9600716829299927]"
467,1641920655.442925,V,5.91827917098999
468,1641920655.5468235,state_est_mean,"[-1.6554290056228638, -0.0273656714707613, 0.06874324381351471]"
469,1641920655.5468235,state_est_cov,"[[5.3222698625177145e-05, 6.63133614580147e-05, 8.848175639286637e-05], [6.631335418205708e-05, 0.00015620325575582683, 0.0002132493391400203], [8.848175639286637e-05, 0.00021324932458810508, 0.0027275769971311092]]"
470,1641920655.5468235,control_command,"[0.08703187108039856, 0.898160994052887]"
471,1641920655.5468235,V,5.888844013214111
